Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,493,61,578,83,PANTAI,Issuer Address
1,589,60,662,84,TIMOR,Issuer Address
2,674,61,836,83,HYPERMARKET,Issuer Address
3,847,60,887,84,SDN,Issuer Address
4,899,61,940,83,BHD,Issuer Address
5,952,73,960,75,-,Issuer Address
6,974,60,1151,84,200201016027,Issuer Address
7,1164,60,1306,87,(583690-T),Issuer Address
8,1320,60,1451,84,PENGKALAN,Issuer Address
9,1462,60,1535,84,CHEPA,Issuer Address
10,48,162,107,188,DELIVERY,Shipping Address
11,113,166,137,179,TO,Shipping Address
12,146,169,148,179,:,Shipping Address
13,604,165,670,182,Supplier,Vendor Address
14,677,166,703,179,No:,Vendor Address
15,720,165,770,178,A00037,Vendor Address
16,49,196,97,209,PANTAI,Shipping Address
17,104,196,146,209,TIMOR,Shipping Address
18,152,196,245,209,HYPERMARKET,Shipping Address
19,251,196,275,209,SDN,Shipping Address
20,281,196,305,209,BHD.,Shipping Address
21,603,196,628,209,A.W.,Vendor Address
22,643,196,752,209,FABER-CASTELL,Vendor Address
23,760,196,781,211,(M),Vendor Address
24,789,196,813,209,SDN,Vendor Address
25,819,196,928,211,BHD(040619-U),Vendor Address
26,48,227,73,241,GST,Shipping Address
27,79,228,94,241,ID:,Shipping Address
28,121,227,223,240,001950089216,Shipping Address
29,603,227,628,241,GST,Vendor Address
30,635,228,649,241,ID:,Vendor Address
31,676,227,778,240,002136195072,Vendor Address
32,49,260,73,274,LOT,Shipping Address
33,79,260,94,273,PT,Shipping Address
34,101,260,175,274,1114-1115,Shipping Address
35,181,260,190,274,&,Shipping Address
36,195,260,211,273,PT,Shipping Address
37,217,260,249,273,1242,Shipping Address
38,256,260,313,273,SEKSYEN,Shipping Address
39,49,285,70,300,"36,",Shipping Address
40,78,286,120,299,TAMAN,Shipping Address
41,126,286,202,299,BENDAHARA,Shipping Address
42,209,286,249,299,JALAN,Shipping Address
43,255,285,331,299,PENGKALAN,Shipping Address
44,48,310,90,324,CHEPA,Shipping Address
45,96,310,137,324,16100,Shipping Address
46,143,310,176,324,KOTA,Shipping Address
47,182,310,223,324,BHARU,Shipping Address
48,229,310,288,323,KELATAN,Shipping Address
49,294,310,335,324,DARUL.,Shipping Address
50,48,336,72,349,TEL,Shipping Address
51,81,339,83,349,:,Shipping Address
52,92,337,167,350,097747221,Shipping Address
53,254,336,277,349,FAX,Shipping Address
54,278,331,292,357,:,Shipping Address
55,297,335,372,349,097744225,Shipping Address
56,603,336,627,349,TEL,Vendor Address
57,636,339,638,349,:,Vendor Address
58,647,335,740,349,03-80246363,Vendor Address
59,604,260,642,275,"NO.9,",Vendor Address
60,652,260,692,273,JALAN,Vendor Address
61,698,260,729,275,"TP2,",Vendor Address
62,736,260,778,273,TAMAN,Vendor Address
63,785,260,894,274,PERINDUSTRIAN,Vendor Address
64,901,260,933,274,SIME,Vendor Address
65,604,286,634,300,"UEP,",Vendor Address
66,642,285,683,299,47600,Vendor Address
67,690,285,740,299,SUBANG,Vendor Address
68,746,286,784,300,"JAYA,",Vendor Address
69,793,285,864,299,SELANGOR.,Vendor Address
70,794,336,818,349,FAX,Vendor Address
71,826,339,828,349,:,Vendor Address
72,837,335,930,349,03-80247886,Vendor Address
73,1145,157,1201,193,Invoice,Invoice Address
74,1208,166,1222,179,To,Invoice Address
75,1579,165,1695,188,PURCHASE,
76,1706,165,1779,188,ORDER,
77,1134,185,1193,219,PANTAT,Invoice Address
78,1199,185,1241,219,TIMOR,Invoice Address
79,1248,196,1341,209,HYPERMARKET,Invoice Address
80,1347,196,1370,209,SDN,Invoice Address
81,1377,196,1401,209,BHD,Invoice Address
82,1579,197,1606,220,PO,Order Number
83,1616,198,1654,221,No:,Order Number
84,1668,193,1830,217,PBLHP129540,Order Number
85,1144,227,1200,241,GSTID:,Invoice Address
86,1246,227,1348,240,001950089216,Invoice Address
87,1144,259,1169,272,LOT,Invoice Address
88,1174,259,1190,272,PT,Invoice Address
89,1196,259,1271,272,1114-1115,Invoice Address
90,1277,259,1285,272,&,Invoice Address
91,1291,259,1307,272,PT,Invoice Address
92,1312,259,1344,272,1242,Invoice Address
93,1351,259,1409,272,SEKSYEN,Invoice Address
94,1416,259,1437,274,"36,",Invoice Address
95,1445,259,1487,272,TAMAN,Invoice Address
96,1144,284,1221,297,BENDAHARA,Invoice Address
97,1227,284,1267,297,JALAN,Invoice Address
98,1274,284,1349,297,PENGKALAN,Invoice Address
99,1355,284,1397,297,CHEPA,Invoice Address
100,1403,283,1444,297,16100,Invoice Address
101,1449,284,1483,297,KOTA,Invoice Address
102,1144,309,1185,322,BHARU,Invoice Address
103,1191,309,1250,322,KELATAN,Invoice Address
104,1256,309,1297,322,DARUL,Invoice Address
105,1304,309,1337,322,NAIM,Invoice Address
106,1143,336,1168,349,TEL,Invoice Address
107,1169,331,1183,357,:,Invoice Address
108,1188,335,1263,349,097747221,Invoice Address
109,1349,336,1373,349,FAX,Invoice Address
110,1381,339,1383,349,:,Invoice Address
111,1392,335,1468,349,097744225,Invoice Address
115,62,385,109,400,TERMS,
116,116,385,133,400,OF,
