Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,425,60,527,84,BILLION,Issuer Address
1,539,60,655,84,SHOPPING,Issuer Address
2,665,60,752,84,CENTRE,Issuer Address
3,766,60,953,87,(BUTTERWORTH),Issuer Address
4,967,60,1008,84,SDN,Issuer Address
5,1019,61,1061,83,BHD,Issuer Address
6,1072,73,1080,75,-,Issuer Address
7,1095,60,1271,84,199101006927,Issuer Address
8,1285,60,1427,88,(217237-A),Issuer Address
9,1440,60,1602,84,BUTTERWORTH,Issuer Address
27,48,161,115,186,DELIVERY,Shipping Address
28,114,161,137,186,TO,Shipping Address
29,146,169,148,179,:,Shipping Address
30,604,165,670,182,Supplier,Vendor Address
31,677,166,703,179,No:,Vendor Address
32,720,165,770,178,A00037,Vendor Address
33,1145,161,1203,186,Invoice,Invoice Address
34,1203,161,1224,186,To,Invoice Address
35,1579,161,1695,192,PURCHASE,
36,1706,165,1779,188,ORDER,
37,48,196,107,209,BILLION,Shipping Address
38,114,196,180,209,SHOPPING,Shipping Address
39,186,196,235,209,CENTRE,Shipping Address
40,244,196,351,211,(BUTTERWORTH),Shipping Address
41,359,196,382,209,SDN,Shipping Address
42,389,196,413,209,BHD.,Shipping Address
43,603,196,628,209,A.W.,Vendor Address
44,643,196,752,209,FABER-CASTELL,Vendor Address
45,760,196,781,211,(M),Vendor Address
46,789,196,813,209,SDN,Vendor Address
47,819,196,928,211,BHD(040619-U),Vendor Address
48,1144,196,1203,209,BILLION,Invoice Address
49,1209,196,1276,209,SHOPPING,Invoice Address
50,1282,196,1331,209,CENTRE,Invoice Address
51,1339,196,1447,211,(BUTTERWORTH),Invoice Address
52,1455,196,1478,209,SDN,Invoice Address
53,1484,196,1508,209,BHD,Invoice Address
54,1579,197,1606,220,PO,Order Number
55,1616,198,1643,221,No,Order Number
56,1651,203,1654,207,.,Order Number
57,1668,189,1830,221,PBLBW103276,Order Number
58,121,227,223,240,002004615168,Shipping Address
59,603,227,628,241,GST,Vendor Address
60,635,228,649,241,ID:,Vendor Address
61,676,227,778,240,002136195072,Vendor Address
62,1144,227,1168,241,GST,Invoice Address
63,1175,228,1200,241,ID:,Invoice Address
64,1246,227,1348,240,002004615168,Invoice Address
65,48,260,87,275,"7009,",Shipping Address
66,96,260,120,274,SEK,Shipping Address
67,121,256,139,282,"2,",Shipping Address
68,148,260,189,274,JALAN,Shipping Address
69,194,260,245,274,TELAGA,Shipping Address
70,250,260,281,275,"AIR,",Shipping Address
71,290,260,331,274,12200,Shipping Address
72,604,260,642,275,"NO.9,",Vendor Address
73,652,260,692,273,JALAN,Vendor Address
74,698,260,729,275,"TP2,",Vendor Address
75,736,260,778,273,TAMAN,Vendor Address
76,785,260,894,274,PERINDUSTRIAN,Vendor Address
77,901,260,933,274,SIME,Vendor Address
78,1144,259,1183,274,"7009,",Invoice Address
79,1192,259,1216,272,SEK,Invoice Address
80,1217,255,1235,281,"2,",Invoice Address
81,1244,259,1284,272,JALAN,Invoice Address
82,1290,259,1341,272,TELAGA,Invoice Address
83,1346,259,1377,274,"AIR,",Invoice Address
84,1386,259,1426,272,12200,Invoice Address
85,48,285,141,299,BUTTERWORTH,Shipping Address
86,148,285,158,299,S.,Shipping Address
87,165,286,188,299,P.,Shipping Address
88,179,281,188,308,U,Shipping Address
89,604,286,634,300,"UEP,",Vendor Address
90,642,285,683,299,47600,Vendor Address
91,690,285,740,299,SUBANG,Vendor Address
92,746,286,784,300,"JAYA,",Vendor Address
93,793,285,864,299,SELANGOR.,Vendor Address
94,1144,284,1237,297,BUTTERWORTH,Invoice Address
95,1244,284,1254,297,S.,Invoice Address
96,1261,284,1267,297,P.,Invoice Address
97,1278,284,1284,297,U,Invoice Address
98,48,336,72,349,TEL,Shipping Address
99,81,339,83,349,:,Shipping Address
100,92,337,167,350,043235221,Shipping Address
101,254,336,277,349,FAX,Shipping Address
102,277,331,291,358,:,Shipping Address
103,297,335,372,349,043231225,Shipping Address
104,603,336,627,349,TEL,Vendor Address
105,636,339,638,349,:,Vendor Address
106,647,335,740,349,03-80246363,Vendor Address
107,794,336,818,349,FAX,Vendor Address
108,826,339,828,349,:,Vendor Address
109,837,335,930,349,03-80247886,Vendor Address
110,1143,336,1168,349,TEL,Invoice Address
111,1168,331,1182,358,:,Invoice Address
112,1188,335,1263,349,043235221,Invoice Address
113,1349,336,1373,349,FAX,Invoice Address
114,1381,339,1383,349,:,Invoice Address
115,1392,335,1468,349,043231225,Invoice Address
116,62,385,109,400,TERMS,
117,116,385,133,400,OF,
118,142,385,229,400,PURCHASE:,
119,253,382,261,397,0,
120,530,383,567,398,Date,Issuer Date
121,577,387,579,397,:,Issuer Date
122,589,382,684,397,03/12/2020,Issuer Date
123,793,382,869,401,Delivery,Deliver Date
124,876,383,913,398,Date,Deliver Date
125,922,387,924,397,:,Deliver Date
126,940,382,1035,397,10/12/2020,Deliver Date
127,1217,382,1375,398,CancellationDate,Cancellation date
128,1385,387,1387,398,:,Cancellation date
129,1407,382,1501,397,23/01/2021,Cancellation date
130,1869,383,1902,398,Page,
131,1910,382,1923,396,:2,
132,1935,382,1950,396,of,
133,1962,382,1968,396,2,
134,63,414,108,432,Buyer,
135,119,418,121,429,:,
136,136,413,153,428,47,
137,239,408,334,435,STATIONERY,
138,561,416,567,423,*,
139,574,416,630,430,REMARK,
140,640,413,742,430,:BTS2020\21,
141,59,458,76,474,NO,
142,78,454,93,482,|,
