Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,48,166,116,179,DELIVERY,Shipping Address
1,121,166,137,179,TO,Shipping Address
2,146,169,148,179,:,Shipping Address
3,48,196,107,209,BILLION,Shipping Address
4,114,196,180,209,SHOPPING,Shipping Address
5,186,196,235,209,CENTRE,Shipping Address
6,48,227,73,241,GST,Shipping Address
7,79,228,94,241,ID:,Shipping Address
8,121,227,223,240,000343539712,Shipping Address
9,467,60,568,84,BILLION,Issuer Address
10,580,60,696,84,SHOPPING,Issuer Address
11,706,60,793,84,CENTRE,Issuer Address
12,807,61,874,88,(P.B),Issuer Address
13,888,60,936,84,SDN.,Issuer Address
14,947,61,996,84,BHD.,Issuer Address
15,1015,73,1023,75,-,Issuer Address
16,1039,60,1214,84,199001016701,Issuer Address
17,1228,60,1359,88,(208370-W,Issuer Address
18,1371,61,1378,88,),Issuer Address
19,1391,61,1464,83,PARIT,Issuer Address
20,1474,61,1561,84,BUNTAR,Issuer Address
21,244,196,282,211,(P.B),Shipping Address
22,290,192,318,218,SDN.,Shipping Address
23,324,192,352,218,BHD.,Shipping Address
24,49,260,61,275,"2,",Shipping Address
25,70,260,145,274,PERSTARAN,Shipping Address
26,152,260,242,275,"SHAHBANDAR,",Shipping Address
27,250,260,292,273,TAMAN,Shipping Address
28,48,286,98,299,KERTAN,Shipping Address
29,104,286,171,299,TAMBAHAN,Shipping Address
30,177,286,199,300,"VI,",Shipping Address
31,208,285,249,299,34200,Shipping Address
32,255,286,297,299,PARIT,Shipping Address
33,48,310,104,325,"BUNTAR,",Shipping Address
34,113,310,154,323,PERAK,Shipping Address
35,604,165,670,182,Supplier,Vendor Address
36,677,166,703,179,No:,Vendor Address
37,720,165,770,178,A00037,Vendor Address
38,603,196,628,209,A.W.,Vendor Address
39,643,196,752,209,FABER-CASTELL,Vendor Address
40,760,196,781,211,(M),Vendor Address
41,789,196,813,209,SDN,Vendor Address
42,819,196,928,211,BHD(040619-U),Vendor Address
43,603,227,628,241,GST,Vendor Address
44,635,228,649,241,ID:,Vendor Address
45,676,227,778,240,002136195072,Vendor Address
46,604,260,642,275,"NO.9,",Vendor Address
47,652,260,692,273,JALAN,Vendor Address
48,698,260,729,275,"TP2,",Vendor Address
49,736,260,778,273,TAMAN,Vendor Address
50,785,260,894,274,PERINDUSTRIAN,Vendor Address
51,901,260,933,274,SIME,Vendor Address
52,604,286,634,300,"UEP,",Vendor Address
53,642,285,683,299,47600,Vendor Address
54,690,285,740,299,SUBANG,Vendor Address
55,746,286,784,300,"JAYA,",Vendor Address
56,793,285,864,299,SELANGOR.,Vendor Address
57,1145,157,1201,193,Invoice,Invoice Address
58,1208,166,1222,179,To,Invoice Address
59,1579,165,1695,188,PURCHASE,
60,1706,165,1779,188,ORDER,
61,1144,196,1203,209,BILLION,Invoice Address
62,1209,196,1276,209,SHOPPING,Invoice Address
63,1282,196,1331,209,CENTRE,Invoice Address
64,1339,196,1353,211,(P.,Invoice Address
65,1364,196,1378,211,B),Invoice Address
66,1386,196,1409,209,SDN.,Invoice Address
67,1420,196,1448,209,BHD.,Invoice Address
68,1579,197,1606,220,PO,Order Number
69,1616,198,1654,221,No:,Order Number
70,1668,193,1829,217,PBLPB096762,Order Number
71,1144,227,1200,241,GSTID:,Invoice Address
72,1246,227,1347,240,000343539712,Invoice Address
73,1144,259,1157,274,"2,",Invoice Address
74,1166,259,1241,272,PERSTARAN,Invoice Address
75,1248,259,1338,274,"SHAHBANDAR,",Invoice Address
76,1346,259,1388,272,TAMAN,Invoice Address
77,1393,259,1444,272,KERIAN,Invoice Address
78,1143,284,1211,297,TAMBAHAN,Invoice Address
79,1217,284,1239,297,"VI,",Invoice Address
80,1248,284,1289,297,34200,Invoice Address
81,1295,284,1337,297,PARIT,Invoice Address
82,1342,284,1398,298,"BUNTAR,",Invoice Address
83,1407,284,1448,297,PERAK,Invoice Address
87,48,336,72,349,TEL,Shipping Address
88,81,339,83,349,:,Shipping Address
89,92,337,168,350,057166222,Shipping Address
90,254,336,277,349,FAX,Shipping Address
91,277,331,291,358,:,Shipping Address
92,297,335,372,349,057166221,Shipping Address
93,603,336,627,349,TEL,Vendor Address
94,636,339,638,349,:,Vendor Address
95,648,335,749,349,603-80246363,Vendor Address
96,794,336,818,349,FAX,Vendor Address
97,826,339,828,349,:,Vendor Address
98,1143,336,1168,349,TEL,Invoice Address
99,1168,331,1182,358,:,Invoice Address
100,1188,335,1263,349,057166222,Invoice Address
101,1349,336,1373,349,FAX,Invoice Address
102,1381,339,1383,349,:,Invoice Address
103,1392,335,1467,349,057166221,Invoice Address
104,62,385,109,400,TERMS,
105,116,385,133,400,OF,
106,142,385,229,400,PURCHASE:,
107,253,382,261,397,0,
108,530,383,567,398,Date,Issuer Date
109,577,387,579,397,:,Issuer Date
110,589,382,684,397,02/12/2020,Issuer Date
111,793,382,869,401,Delivery,Deliver Date
112,876,383,913,398,Date,Deliver Date
113,922,387,924,397,:,Deliver Date
114,939,382,1035,397,08/12/2020,Deliver Date
115,1217,382,1387,398,CancellationDate:,Cancellation date
116,1407,382,1501,397,21/01/2021,Cancellation date
117,1869,383,1902,398,Page,
118,1910,383,1923,396,:1,
119,1935,382,1950,396,of,
120,1962,382,1968,396,2,
121,63,414,108,432,Buyer,
122,119,418,121,429,:,
123,136,413,153,428,47,
124,239,409,333,437,STATIONERY,
125,561,416,567,423,*,
126,574,416,630,430,REMARK,
127,640,419,642,430,:,
128,59,458,76,474,NO,
129,78,454,93,482,|,
130,107,458,173,474,PRODUCT,
131,426,454,530,482,DESCRIPTION,
132,783,458,808,474,vOM,
133,865,456,941,484,QUANTITY,
134,983,460,1029,475,F.0.C,
135,1073,461,1110,475,UNIT,
136,1116,460,1154,475,COST,
137,1205,460,1242,475,DISC,
138,1282,460,1309,475,OLD,
139,1316,460,1353,475,COST,
140,1393,459,1420,474,NET,
141,1427,459,1464,474,UNIT,
142,1470,459,1507,474,COST,
143,1509,454,1525,483,|,
144,1532,460,1579,475,TOTAL,
145,1586,460,1613,474,NET,
146,1620,460,1657,475,COST,
147,1659,454,1679,483,|,
148,1690,458,1736,474,TOTAL,
149,1790,457,1837,472,TOTAL,
150,1844,457,1872,472,NET,
151,1920,459,1948,473,TAX,
152,124,488,160,503,CODE,
153,382,488,447,503,BARCODE,
154,455,488,462,503,/,
155,471,488,572,505,(ARTICLENO),
156,882,485,929,513,ORDER,
157,980,485,1032,513,(Unit),
158,1404,488,1451,503,AFTER,
159,1458,488,1495,503,DISC,
160,1549,489,1596,503,AFTER,
161,1603,489,1640,504,DISC,
162,1702,484,1730,511,TAX,
163,1786,486,1823,501,COST,
164,1829,486,1877,501,W/GST,
165,53,522,60,539,1,
166,92,523,165,540,0076760,
167,187,518,204,550,|,
168,210,523,272,540,ERASER,
169,280,523,379,540,P/H/ASST,
170,363,518,380,550,+,
171,386,524,448,540,REFILL,
172,760,523,821,540,UNIT/1,
173,897,522,921,539,10.,
174,928,522,959,539,000,
175,1036,522,1045,539,0,
176,1106,523,1119,539,5.,
177,1127,522,1168,539,3200,
178,1310,523,1323,539,5.,
179,1331,522,1371,539,3200,
180,1454,523,1467,539,5.,
181,1476,522,1516,539,3200,
182,1614,522,1638,539,53.,
183,1646,522,1665,539,20,
184,1716,523,1757,540,0.00,
185,1845,523,1869,540,53.,
186,1877,523,1896,540,20,
187,209,554,346,571,9555684605832,
188,355,554,447,573,/(185920),
189,53,585,60,601,2,
190,92,586,165,603,0050960,
191,187,581,204,613,|,
192,209,586,261,603,CLICK,
193,268,586,287,603,X7,
194,295,586,309,603,0.,
195,317,586,355,603,7MM-,
196,359,581,388,613,TUB,
197,397,586,416,603,OF,
198,424,586,452,603,40-,
199,454,581,495,613,BLUE,
200,760,586,810,603,UNIT/,
201,896,585,921,602,60.,
202,928,585,959,602,000,
203,1036,585,1045,602,0,
204,1105,585,1119,602,0.,
205,1127,585,1168,602,6700,
206,1309,585,1323,602,0.,
207,1330,585,1371,602,6700,
208,1453,585,1467,602,0.,
209,1475,585,1516,602,6700,
210,1613,585,1638,602,40.,
211,1646,585,1665,602,20,
212,1716,586,1729,603,0.,
213,1737,586,1757,603,00,
214,1844,586,1869,603,40.,
215,1877,586,1896,603,20,
216,209,617,346,634,9556089422512,
217,355,617,447,636,/(142277),
218,53,648,60,665,3,
219,92,649,165,666,|0050961,
220,188,644,205,675,|,
221,209,649,261,666,CLICK,
222,268,649,287,665,X7,
223,295,649,309,666,0.,
224,317,649,390,666,7MM-TUB,
225,397,649,416,666,OF,
226,424,649,452,666,40-,
227,454,644,508,675,BLACK,
228,760,645,821,675,UNIT/1,
229,896,648,921,665,60.,
230,928,648,959,665,000,
231,1036,648,1045,665,0,
232,1105,648,1119,665,0.,
233,1127,648,1168,665,6700,
234,1309,648,1323,665,0.,
235,1330,648,1371,665,6700,
236,1453,648,1467,665,0.,
237,1475,648,1516,665,6700,
238,1613,648,1638,665,40.,
239,1646,648,1665,665,20,
240,1716,649,1757,666,0.00,
241,1844,649,1869,666,40.,
242,1877,649,1896,666,20),
243,209,680,347,697,9556089422994,
244,355,680,447,699,/(142278),
245,52,711,61,728,4,
246,186,707,203,739,|,
247,209,712,261,729,CLICK,
248,268,713,287,729,X5,
249,295,712,309,729,0.,
250,317,712,390,729,5MM-TUB,
251,397,712,416,729,OF,
252,424,712,497,729,40-BLUE,
253,760,708,810,738,UNIT/,
254,896,711,921,728,60.,
255,928,711,959,728,000,
256,1036,711,1045,728,0,
257,1105,711,1119,728,0.,
258,1127,711,1168,728,6700,
259,1309,711,1323,728,0.,
260,1330,711,1371,728,6700,
261,1453,711,1467,728,0.,
262,1475,711,1516,728,6700,
263,1613,711,1638,728,40.,
264,1646,711,1665,728,20,
265,1716,712,1729,729,0.,
266,1737,712,1757,729,00,
267,1844,712,1869,729,40.,
268,1877,712,1896,729,20,
269,209,743,347,760,9556089435000,
270,355,743,447,762,/(142566),
271,53,775,60,791,5,
272,92,775,165,792,0050972,
273,186,771,202,801,|,
274,209,775,261,792,CLICK,
275,268,775,287,792,X5,
276,295,775,309,792,"0,",
277,317,775,334,792,5-,
278,338,775,367,792,TUB,
279,376,775,395,792,OF,
280,403,775,430,792,40-,
281,440,775,492,792,BLACK,
282,760,771,821,801,UNIT/1,
283,886,774,921,791,120.,
284,928,774,959,791,000,
285,1036,774,1045,791,0,
286,1105,774,1119,791,0.,
287,1127,774,1168,791,6700,
288,1309,774,1323,791,0.,
289,1330,774,1371,791,6700,
290,1453,774,1467,791,0.,
291,1475,774,1516,791,6700,
292,1614,774,1638,791,80.,
293,1646,774,1665,791,40,
294,1716,775,1757,792,0.00,
295,1844,775,1869,792,80.,
296,1876,775,1896,792,40),
297,209,806,347,823,9556089435017,
298,355,806,447,825,/(142567),
299,52,837,61,854,6,
300,186,833,203,865,|,
301,209,838,239,855,GEL,
302,247,839,305,855,PENRX,
303,311,838,341,855,GEL,
304,349,838,363,855,0.,
305,371,839,379,855,5,
306,386,839,417,855,RED,
307,760,838,810,855,UNIT/,
308,897,837,921,854,20.,
309,928,837,959,854,000,
310,1036,837,1045,854,0,
311,1106,837,1168,854,1.1900,
312,1310,837,1371,854,1.1900,
313,1454,837,1467,854,1.,
314,1476,837,1516,854,1900,
315,1614,837,1665,854,23.80,
