Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
29,73,61,144,75,Purchase,
30,142,57,186,83,Order,
31,192,61,245,75,Issued,
32,253,61,271,78,by,
33,881,61,951,75,Purchase,
34,958,61,991,75,from,
35,997,61,1078,78,Registered,
36,1084,61,1116,75,GST,
37,1117,57,1186,83,Supplier,
38,1672,57,1736,84,Supplier,
39,1740,61,1779,78,Copy,
40,1897,63,1936,80,Page,
41,1942,63,1950,76,6,
42,1957,62,1983,76,of,
43,1973,58,1982,84,6,
44,73,90,95,105,TF,Issuer Address
45,102,90,230,106,VALUE-MART,Issuer Address
46,237,90,275,106,SDN,Issuer Address
47,284,90,324,105,BHD,Issuer Address
48,881,90,989,105,A.W.FABER,Vendor Address
49,997,90,1121,108,CASTELL(M),Vendor Address
50,1127,90,1166,106,SDN,Vendor Address
51,1174,90,1214,105,BHD,Vendor Address
52,99,111,145,144,47600,Issuer Address
53,909,121,928,134,Co,Vendor Address
54,936,121,964,138,Reg,Vendor Address
55,972,121,996,134,No:,Vendor Address
56,1003,121,1074,134,040619-U,Vendor Address
57,1096,121,1129,134,GST,Vendor Address
58,1137,121,1165,138,Reg,Vendor Address
59,1172,121,1192,134,No:,Vendor Address
60,1204,121,1314,134,002136195072,Vendor Address
61,1335,121,1363,134,Tax,Vendor Address
62,1369,120,1408,134,Code:,Vendor Address
63,88,136,139,171,"NO.2,",Issuer Address
64,145,136,194,171,JALAN,Issuer Address
65,193,136,230,171,SCI,Issuer Address
66,231,136,263,171,"2/2,",Issuer Address
67,909,150,985,167,"NO.9,",Vendor Address
68,992,136,1027,171,"TP2,",Vendor Address
69,1033,150,1067,163,TMN,Vendor Address
70,1076,150,1211,163,PERINDUSTRIAN,Vendor Address
71,1219,150,1257,163,SIME,Vendor Address
72,1266,150,1303,165,"UEP,",Vendor Address
73,1736,135,1844,155,Purchase,
74,1852,135,1918,155,Order,
75,98,164,165,178,BANDAR,Issuer Address
76,173,164,244,178,SUNWAY,Issuer Address
77,253,164,296,180,"IPOH,",Issuer Address
78,98,184,147,200,"31150,",Issuer Address
79,155,176,198,208,"IPOH,",Issuer Address
80,206,176,265,208,PERAK.,Issuer Address
81,909,179,954,192,47600,Vendor Address
82,961,179,1083,196,SUBANG,Vendor Address
