Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,722,97,1331,165,INVOICE,invoice details
4,936,472,1102,486,SERVICES,
5,131,524,333,551,DECRIPTION,description
6,1265,524,1382,551,HOURS,quantity
7,1520,528,1607,542,RATE,product price
8,1731,528,1875,543,AMOUNT,product net
9,131,556,200,571,Rear,description
10,212,556,315,571,Fender,description
11,326,556,438,575,painting,description
12,1417,557,1434,571,4,quantity
13,1641,557,1674,571,15,product price
14,1815,556,1914,573,$60.00 ,product net
15,130,584,197,599,SEO,description
16,1417,585,1433,599,2,quantity
17,1639,585,1674,599,30,product price
18,1815,584,1914,601,$60.00 ,product net
19,131,613,211,628,Panel,description
20,225,613,333,631,Realign,description
21,1399,613,1434,627,34,quantity
22,1639,613,1674,627,20,product price
23,1796,612,1914,629,$680.00 ,product net
24,131,641,198,656,Dent,description
25,211,641,329,659,"Repairs,",description
26,343,641,407,656,Coin,description
27,420,641,481,656,Size,description
28,1420,641,1428,655,1,quantity
29,1639,641,1674,656,60,product price
30,1815,640,1914,658,$60.00 ,product net
31,131,669,198,684,Dent,description
32,211,669,329,688,"Repairs,",description
33,344,669,383,688,Up,description
34,393,670,419,684,to,description
35,431,669,469,683,A4,description
36,481,669,542,684,Size,description
37,1420,669,1428,683,1,quantity
38,1639,669,1674,684,30,product price
39,1815,668,1914,686,$30.00 ,product net
40,131,697,200,712,Rear,description
41,212,697,326,716,Bumper,description
42,338,697,450,716,painting,description
43,1833,696,1914,714,$0.00 ,product net
44,1833,725,1914,742,$0.00 ,product net
45,1833,753,1914,770,$0.00 ,product net
46,1494,801,1672,843,SUBTOTAL,billing info
47,1796,809,1914,827,$890.00 ,billing info
48,1510,838,1575,852,TAX,billing info
49,1587,838,1674,852,RATE,billing info
50,1822,838,1914,853,7.00%,billing info
51,1505,866,1605,881,TOTAL,billing info
52,1613,867,1674,880,TAX,billing info
53,1813,864,1914,883,$62.30 ,billing info
54,1559,889,1673,919,OTHER,billing info
55,1863,894,1914,909,100,billing info
56,1564,922,1674,937,TOTAL,billing info
58,131,979,229,994,Please,note
59,240,980,346,994,contact,note
60,358,979,462,997,[Name],note
61,475,980,500,994,at,note
62,512,979,614,997,[Phone,note
63,625,979,650,997,#],note
64,662,979,718,994,with,note
65,730,983,782,997,any,note
66,792,979,932,997,questions,note
67,945,979,1081,997,regarding,note
68,1093,979,1143,994,this,note
69,1156,979,1255,994,invoice,note
70,1658,1006,1769,1022,Invoice,invoice details
71,1781,1006,1809,1022,#:,invoice details
72,1826,1006,1907,1022,100.1,invoice details
73,131,1035,232,1050,Invoice,invoice details
74,243,1036,268,1050,#:,invoice details
75,283,1035,356,1050,100.1,invoice details
76,1570,1034,1653,1050,Date:,invoice details
77,1667,1034,1780,1054,August,invoice details
78,1793,1034,1819,1052,"9,",invoice details
79,1834,1034,1913,1050,2012,invoice details
80,131,1063,206,1078,Date:,invoice details
81,218,1063,320,1082,August,invoice details
82,331,1063,355,1080,"9,",invoice details
83,130,1091,273,1106,Customer,invoice details
84,286,1091,323,1106,ID:,invoice details
85,336,1092,426,1106,57922,invoice details
86,131,1120,170,1134,Bill,invoice details
87,182,1120,228,1134,To:,invoice details
88,240,1120,351,1134,Andrew,invoice details
89,362,1120,393,1134,G.,invoice details
90,407,1120,503,1134,Garcia,invoice details
91,130,1148,250,1163,Contact:,invoice details
92,263,1148,533,1166,agg@website.com,invoice details
93,537,1204,706,1219,Hloom.com,shipping address
94,418,1233,487,1247,1912,shipping address
95,498,1232,624,1251,Wayside,shipping address
96,638,1233,708,1247,Lane,shipping address
97,331,1260,386,1275,San,shipping address
98,401,1260,549,1277,"Francisco,",shipping address
99,562,1260,607,1275,CA,shipping address
100,618,1261,708,1275,94108,shipping address
101,477,1289,549,1307,-415,shipping address
102,564,1289,615,1303,123,shipping address
103,627,1289,661,1303,45,shipping address
104,674,1289,708,1303,67,shipping address
105,422,1317,706,1334,hloom@hloom.com,shipping address
107,274,1470,443,1485,Hloom.com,issuer address
108,461,1470,464,1489,|,issuer address
109,482,1471,553,1485,1912,issuer address
110,564,1470,689,1489,Wayside,issuer address
111,702,1471,768,1485,Lane,issuer address
112,786,1470,789,1489,|,issuer address
113,806,1471,855,1485,San,issuer address
114,869,1471,1014,1488,"Francisco,",issuer address
115,1026,1471,1065,1485,CA,issuer address
116,1075,1471,1167,1485,94108,issuer address
117,1183,1470,1186,1489,|,issuer address
118,1204,1470,1279,1488,-415,issuer address
119,1293,1471,1344,1485,123,issuer address
120,1355,1471,1389,1485,45,issuer address
121,1402,1471,1436,1485,67,issuer address
122,1454,1470,1457,1489,|,issuer address
123,1474,1470,1769,1487,hloom@hloom.com,issuer address
