Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,invoice details
1,286,171,410,182,Reference,invoice details
2,420,171,462,182,No.,invoice details
3,224,212,280,243,Page,invoice details
4,643,222,647,233,1,invoice details
5,660,222,700,233,of,invoice details
6,685,212,696,243,3,invoice details
7,944,93,1092,107,Purchase,invoice details
8,1104,93,1201,107,Order,invoice details
9,756,208,894,217,S120009459,invoice details
10,1068,142,1176,153,Purchase,invoice details
11,1186,142,1260,153,Order,invoice details
12,1266,142,1307,153,No.,invoice details
13,1458,146,1462,153,2,invoice details
14,1068,164,1176,175,Purchase,invoice details
15,1186,164,1260,175,Order,invoice details
16,1266,164,1323,175,Date,invoice details
17,1458,168,1462,175,2,invoice details
18,1489,164,1619,175,9/12/2020,invoice details
19,1068,193,1156,204,Printed,invoice details
20,1162,196,1191,204,on,invoice details
21,1458,196,1462,204,A,invoice details
22,1070,222,1182,237,Expected,invoice details
23,1190,222,1285,233,Receive,invoice details
24,1296,222,1352,233,Date,invoice details
25,1362,222,1385,233,&,invoice details
26,1393,222,1462,233,Time:,invoice details
27,1493,142,1584,153,10094-6,invoice details
28,1600,142,1715,153,120009459,invoice details
29,1494,193,1619,204,10/12/2020,invoice details
30,1627,193,1724,204,8:19:17,invoice details
31,1489,221,1619,233,20/12/2020,invoice details
32,1632,222,1724,233,18:00:00,invoice details
34,231,244,322,255,Vendor,issuer address
38,1078,244,1170,259,Ship-To,shipping address
39,1180,244,1284,255,Location,shipping address
42,224,266,295,277,4516,issuer address
43,305,266,415,277,AWFAO2,issuer address
44,225,288,508,299,A.W.FABER-CASTELL,issuer address
45,515,288,557,302,(MD),issuer address
46,566,288,622,299,SDN,issuer address
47,630,288,689,299,BHD,issuer address
48,226,310,281,322,NO.9,issuer address
49,290,320,295,324,",",issuer address
50,303,310,390,322,JALAN,issuer address
51,400,310,432,322,TP,issuer address
52,440,310,453,322,2,issuer address
53,224,332,324,344,TAMAN,issuer address
54,334,332,555,344,PERINDUSTRLIAN,issuer address
55,566,332,633,344,SIME,issuer address
56,642,333,698,346,"UEP,",issuer address
57,223,354,295,366,47600,issuer address
58,305,354,419,366,SUBANG,issuer address
59,427,354,500,366,JAYA,issuer address
60,507,354,658,366,SELANGOR,issuer address
61,663,355,758,366,DARUL,issuer address
62,764,354,856,366,LLISAN,issuer address
63,224,376,260,388,‘Vel,issuer address
64,268,380,271,388,:,issuer address
65,279,377,433,388,03-56334718,issuer address
66,442,369,524,397,563347,issuer address
67,537,377,573,388,ax,issuer address
68,582,380,585,388,:,issuer address
69,592,377,745,388,O3-56341231,issuer address
70,1075,266,1142,277,10094,shipping address
71,1150,266,1191,277,KK,shipping address
72,1070,288,1174,299,Beonsave,shipping address
73,1183,288,1238,299,Cash,shipping address
74,1246,288,1268,299,&,shipping address
75,1275,288,1339,303,Carry,shipping address
76,1346,288,1406,302,(KK),shipping address
77,1416,288,1458,299,Sdn,shipping address
78,1465,288,1511,299,Bhd,shipping address
79,1070,311,1108,322,Lot,shipping address
80,1115,311,1149,322,PT,shipping address
81,1158,310,1212,322,1640,shipping address
82,1220,310,1243,322,&,shipping address
83,1250,311,1283,322,PT,shipping address
84,1293,310,1447,325,"1685,Seksyen",shipping address
85,1455,310,1489,323,"54,",shipping address
86,1498,310,1553,322,Jalan,shipping address
87,1560,310,1611,325,Raja,shipping address
88,1620,311,1743,325,Perempuan,shipping address
89,1748,310,1822,322,Zainab,shipping address
90,1832,311,1854,324,"I,",shipping address
91,1070,332,1151,344,Mukim,shipping address
92,1155,332,1231,346,"Kenali,",shipping address
93,1240,332,1329,347,Kubang,shipping address
94,1334,332,1414,346,"Kerian,",shipping address
95,1427,332,1495,344,16150,shipping address
96,1503,333,1558,344,Kota,shipping address
97,1567,332,1656,346,"Bharu,K",shipping address
98,1662,328,1740,352,clantan,shipping address
99,1070,376,1106,388,‘Tel,shipping address
100,1114,380,1117,388,:,shipping address
101,1124,377,1221,388,Mar-62,shipping address
102,1230,376,1309,388,7053/4,shipping address
103,1380,377,1423,388,liax,shipping address
104,1431,380,1434,388,:,shipping address
105,1442,377,1538,388,Mar-62,shipping address
106,1548,377,1605,388,7064,shipping address
111,225,399,295,410,E-mail,issuer address
112,304,402,307,410,:,issuer address
113,1072,399,1141,410,E-mail,shipping address
114,1150,402,1153,410,:,shipping address
115,231,407,271,440,Trem,
116,476,407,589,440,Description,description
117,1206,421,1246,430,Unit,
118,1335,422,1395,430,Order,
119,1404,422,1450,430,Pack,
120,1547,422,1590,430,Total,quantity
121,1663,421,1703,430,Unie,product price
122,1711,421,1762,430,Price|,product price
123,1844,422,1921,430,Amoung],product net
124,231,435,313,456,Barcodc,
125,1090,435,1175,456,Capacity,
126,1362,440,1404,449,Irece,
127,1413,440,1453,449,Unit],
128,1713,440,1762,450,cRND,product price
129,1871,440,1920,450,cRND|,product net
130,225,459,353,471,543000087,
131,528,469,576,473,TIE,
132,998,469,1009,476,5,
133,1249,459,1296,471,10,
134,1419,459,1452,471,T.O],
135,1684,469,1695,476,5,
136,1856,469,1883,478,35,
137,232,479,417,490,5.5608E+11,
138,469,469,500,480,FO,description
139,513,469,597,480,CLICK,description
140,607,469,731,480,BALLPEN,description
141,740,469,827,483,(BLUE),description
142,835,469,865,480,4S,description
143,874,469,961,480,0.5MM,description
144,973,469,1053,480,142593,description
