Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,425,60,527,84,BILLION,invoice details
1,539,60,655,84,SHOPPING,invoice details
2,665,60,752,84,CENTRE,invoice details
3,766,60,953,87,(BUTTERWORTH),invoice details
4,967,60,1008,84,SDN,invoice details
5,1019,61,1061,83,BHD,invoice details
6,1072,73,1080,75,-,invoice details
7,1095,60,1271,84,1.99E+11,invoice details
8,1285,60,1427,88,(217237-A),invoice details
9,1440,60,1602,84,BUTTERWORTH,invoice details
10,48,162,107,188,DELIVERY,shipping address
11,113,166,137,179,TO,shipping address
12,146,169,148,179,:,shipping address
13,604,165,670,182,Supplier,issuer address
14,677,166,703,179,No:,issuer address
15,720,165,770,178,A00037,issuer address
16,48,196,107,209,BILLION,shipping address
17,114,196,180,209,SHOPPING,shipping address
18,186,196,235,209,CENTRE,shipping address
19,244,196,351,211,(BUTTERWORTH),shipping address
20,359,196,382,209,SDN,shipping address
21,389,196,413,209,BHD.,shipping address
22,603,196,628,209,A.W.,issuer address
23,643,196,752,209,FABER-CASTELL,issuer address
24,760,196,781,211,(M),issuer address
25,789,196,813,209,SDN,issuer address
26,819,196,928,211,BHD(040619-U),issuer address
27,121,227,223,240,2004615168,shipping address
28,603,227,628,241,GST,issuer address
29,635,228,649,241,ID:,issuer address
30,676,227,778,240,2136195072,issuer address
31,48,260,87,275,"7009,",shipping address
32,96,260,120,274,SEK,shipping address
33,121,256,139,282,"2,",shipping address
34,148,260,189,274,JALAN,shipping address
35,194,260,245,274,TELAGA,shipping address
36,250,260,281,275,"AIR,",shipping address
37,290,260,331,274,12200,shipping address
38,48,285,141,299,BUTTERWORTH,shipping address
39,148,285,158,299,S.,shipping address
40,165,286,188,299,P.,shipping address
41,179,281,188,308,U,shipping address
42,604,286,634,300,"UEP,",issuer address
43,642,285,683,299,47600,issuer address
44,690,285,740,299,SUBANG,issuer address
45,746,286,784,300,"JAYA,",issuer address
46,793,285,864,299,SELANGOR.,issuer address
47,48,336,72,349,TEL,shipping address
48,81,339,83,349,:,shipping address
49,92,337,167,350,43235221,shipping address
50,254,336,277,349,FAX,shipping address
51,278,330,292,358,:,shipping address
52,297,335,372,349,43231225,shipping address
53,603,336,627,349,TEL,issuer address
54,636,339,638,349,:,issuer address
55,647,335,740,349,03-80246363,issuer address
56,604,260,642,275,"NO.9,",issuer address
57,652,260,692,273,JALAN,issuer address
58,698,260,729,275,"TP2,",issuer address
59,736,260,778,273,TAMAN,issuer address
60,785,260,894,274,PERINDUSTRIAN,issuer address
61,901,260,933,274,SIME,issuer address
62,794,336,818,349,FAX,issuer address
63,826,339,828,349,:,issuer address
64,837,335,930,349,03-80247886,issuer address
65,1137,155,1202,195,Invoice,shipping address
66,1208,166,1224,179,To,shipping address
67,1579,165,1695,188,PURCHASE,invoice details
68,1706,165,1779,188,ORDER,invoice details
69,1144,196,1203,209,BILLION,shipping address
70,1209,196,1276,209,SHOPPING,shipping address
71,1282,196,1331,209,CENTRE,shipping address
72,1339,196,1447,211,(BUTTERWORTH),shipping address
73,1455,196,1478,209,SDN,shipping address
74,1484,196,1508,209,BHD,shipping address
75,1579,197,1606,220,PO,invoice details
76,1616,198,1654,221,No:,invoice details
77,1668,193,1829,217,PBLBW103272,invoice details
78,1144,227,1200,241,GSTID:,shipping address
79,1246,227,1348,240,2004615168,shipping address
80,1144,259,1183,274,"7009,",shipping address
81,1192,259,1216,272,SEK,shipping address
82,1217,255,1235,281,"2,",shipping address
83,1244,259,1284,272,JALAN,shipping address
84,1290,259,1341,272,TELAGA,shipping address
85,1346,259,1377,274,"AIR,",shipping address
86,1386,259,1426,272,12200,shipping address
87,1144,284,1237,297,BUTTERWORTH,shipping address
88,1244,284,1254,297,S.,shipping address
89,1261,284,1267,297,P.,shipping address
90,1278,284,1284,297,U,shipping address
91,1143,336,1168,349,TEL,shipping address
92,1169,330,1184,358,:,shipping address
93,1188,335,1263,349,43235221,shipping address
94,1349,336,1373,349,FAX,shipping address
95,1381,339,1383,349,:,shipping address
96,1392,335,1468,349,43231225,shipping address
116,62,385,109,400,TERMS,invoice details
117,116,385,133,400,OF,invoice details
118,142,385,229,400,PURCHASE:,invoice details
119,253,382,261,397,0,invoice details
120,530,383,567,398,Date,invoice details
121,577,387,579,397,:,invoice details
122,589,382,684,397,3/12/2020,invoice details
123,793,382,869,401,Delivery,invoice details
124,876,383,913,398,Date,invoice details
125,922,387,924,397,:,invoice details
126,939,382,1035,397,4/12/2020,invoice details
127,1217,382,1387,398,CancellationDate:,invoice details
128,1408,382,1501,397,18/01/2021,invoice details
129,1869,383,1902,398,Page,invoice details
130,1910,383,1923,396,:1,invoice details
131,1935,382,1950,396,of,invoice details
132,1963,383,1968,396,1,invoice details
133,63,414,108,432,Buyer,invoice details
134,119,418,121,429,:,invoice details
135,136,413,153,428,47,invoice details
136,239,409,333,437,STATIONERY,invoice details
138,574,416,630,430,REMARK,invoice details
139,640,413,674,430,:BTS,invoice details
140,681,413,737,428,MAILER,invoice details
141,745,413,781,428,2020,invoice details
142,59,458,76,474,NO,
143,78,454,93,482,|,
144,107,458,173,474,PRODUCT,
145,426,454,530,482,DESCRIPTION,description
146,783,458,808,474,vOM,
147,865,456,941,484,QUANTITY,quantity
148,983,460,1029,475,F.0.C,
149,1073,461,1110,475,UNIT,product price
150,1116,460,1154,475,COST,product price
151,1205,460,1242,475,DISC,
152,1282,460,1309,475,OLD,
153,1316,460,1353,475,COST,
154,1393,459,1420,474,NET,
155,1427,459,1464,474,UNIT,
156,1470,459,1507,474,COST,
157,1509,454,1525,483,|,
158,1532,460,1579,475,TOTAL,
159,1586,460,1613,474,NET,
160,1620,460,1657,475,COST,
161,1659,454,1679,483,|,
162,1690,458,1736,474,TOTAL,product price
163,1790,457,1837,472,TOTAL,product net
164,1844,457,1872,472,NET,product net
165,1920,459,1948,473,TAX,
166,124,488,160,503,CODE,
167,382,488,447,503,BARCODE,description
168,455,488,462,503,/,description
169,471,488,572,505,(ARTICLENO),description
170,882,485,929,513,ORDER,quantity
171,980,485,1032,513,(Unit),
172,1404,488,1451,503,AFTER,
173,1458,488,1495,503,DISC,
174,1549,489,1596,503,AFTER,
175,1603,488,1640,504,DISC,
176,1702,484,1730,511,TAX,
177,1786,486,1823,501,COST,product net
178,1829,486,1877,501,W/GST,product net
179,53,522,60,539,1,
180,92,523,165,540,300562,
181,187,518,204,550,|,
182,208,523,325,540,WATERCOLOUR,description
183,333,523,395,540,PENCIL,description
184,403,524,465,540,REFILL,description
185,473,523,514,540,PACK,description
186,522,523,550,540,24L,description
187,559,523,621,540,114570,description
188,760,523,789,540,U/1,
189,907,522,921,539,6,quantity
190,928,522,959,539,0,quantity
191,1036,522,1045,539,0,quantity
192,1095,522,1119,539,18,product price
193,1127,522,1168,539,9800,product price
194,1309,522,1323,539,0,product net
195,1330,522,1371,539,0,
196,1444,522,1467,539,18,
197,1475,522,1516,539,9800,
198,1604,522,1638,539,113,
199,1646,522,1665,539,88,
200,1716,523,1757,540,0,
201,1834,523,1869,540,113,product net
202,1877,523,1896,540,88},product net
203,209,554,347,571,9.56E+12,description
204,355,554,447,573,/(114570),description
205,53,585,60,601,2,
206,92,586,166,603,269074,
207,187,581,204,613,|,
208,209,586,283,603,CLASSIC,description
209,290,586,352,603,PENCIL,description
210,360,586,389,603,48L,description
211,399,586,417,603,IN,description
212,425,586,466,603,SLIM,description
213,473,586,523,603,FLEXI,description
214,532,586,572,603,CASE,description
215,760,586,821,603,UNIT/1,
216,908,585,959,602,3,quantity
217,1036,585,1045,602,0,quantity
218,1095,585,1119,602,31,product price
219,1127,585,1168,602,2400,product price
220,1299,585,1323,602,33,
221,1331,585,1372,602,800,
222,1443,585,1467,602,"31,",
223,1476,585,1516,602,2400,
224,1614,585,1665,602,93.72,
225,1716,586,1757,603,0,
226,1844,586,1869,603,93,product net
227,1877,586,1895,603,72,product net
228,209,617,346,634,9.56E+12,description
229,355,617,447,636,/(115899),description
230,53,648,60,665,3,
231,92,649,166,666,|0253950,
232,188,644,205,675,|,
233,209,649,292,666,TRI-GRIP,description
234,301,649,320,665,2B,description
235,327,649,368,666,GOLD,description
236,376,649,406,666,BOX,description
237,413,649,432,666,OF,description
238,441,649,459,665,12,description
239,760,645,821,675,UNIT/1,
240,897,648,921,665,12,quantity
241,928,648,959,665,0,quantity
242,1036,648,1045,665,0,quantity
243,1105,648,1119,665,6,product price
244,1126,648,1168,665,4300,product price
245,1309,648,1323,665,6,
246,1330,648,1371,665,4300,
247,1453,648,1467,665,6,
248,1475,648,1516,665,4300,
249,1614,648,1665,665,"77,16",
250,1716,649,1757,666,0,
251,1845,649,1896,666,"77,16",product net
252,209,680,347,697,9.56E+12,description
253,355,680,447,699,/(311802),description
254,48,1191,81,1204,YOUR,note
255,87,1191,155,1204,DELIVERY,note
256,160,1191,192,1204,WILL,note
257,199,1191,224,1204,NOT,note
258,229,1191,244,1204,BE,note
259,250,1191,318,1204,ACCEPTED,note
260,325,1191,339,1204,IF,note
261,348,1194,350,1204,:,note
262,1433,1191,1485,1208,TOTAL,billing info
263,1493,1191,1513,1207,RM,billing info
264,1607,1191,1641,1207,284,billing info
265,1650,1191,1669,1207,76,billing info
266,1722,1191,1736,1207,0,billing info
267,1744,1191,1763,1207,0,billing info
268,1835,1191,1870,1207,284,billing info
269,1878,1191,1897,1207,76,billing info
270,49,1216,59,1229,1,note
271,70,1216,137,1229,Purchase,note
272,143,1216,183,1229,order,note
273,191,1216,240,1229,number,note
274,248,1215,261,1229,is,note
275,268,1216,292,1229,not,note
276,298,1216,348,1232,quoted,note
277,354,1218,369,1229,on,note
278,376,1215,443,1232,delivery,note
279,449,1211,489,1239,order,note
280,490,1211,559,1239,/Invoice,note
281,49,1241,55,1254,2,note
282,70,1240,127,1254,Deliver,note
283,135,1241,175,1254,after,note
284,182,1240,283,1254,cancellation,note
285,290,1241,322,1254,date,note
