Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
0,425,60,527,84,BILLION,invoice details
1,539,60,655,84,SHOPPING,invoice details
2,665,60,752,84,CENTRE,invoice details
3,766,60,953,87,(BUTTERWORTH),invoice details
4,967,60,1008,84,SDN,invoice details
5,1019,61,1061,83,BHD,invoice details
6,1072,73,1080,75,-,invoice details
7,1095,60,1271,84,1.99E+11,invoice details
8,1285,60,1427,88,(217237-A),invoice details
9,1440,60,1602,84,BUTTERWORTH,invoice details
12,48,161,115,186,DELIVERY,shipping address
13,114,161,137,186,TO,shipping address
14,146,169,148,179,:,shipping address
15,604,165,670,182,Supplier,issuer address
16,677,166,703,179,No:,issuer address
17,720,165,770,178,A00037,issuer address
18,1145,161,1203,186,Invoice,shipping address
19,1203,161,1224,186,To,shipping address
20,1579,161,1695,192,PURCHASE,invoice details
21,1706,165,1779,188,ORDER,invoice details
22,48,196,107,209,BILLION,shipping address
23,114,196,180,209,SHOPPING,shipping address
24,186,196,235,209,CENTRE,shipping address
25,244,196,351,211,(BUTTERWORTH),shipping address
26,359,196,382,209,SDN,shipping address
27,389,196,413,209,BHD.,shipping address
28,603,196,628,209,A.W.,issuer address
29,643,196,752,209,FABER-CASTELL,issuer address
30,760,196,781,211,(M),issuer address
31,789,196,813,209,SDN,issuer address
32,819,196,928,211,BHD(040619-U),issuer address
33,1144,196,1203,209,BILLION,shipping address
34,1209,196,1276,209,SHOPPING,shipping address
35,1282,196,1331,209,CENTRE,shipping address
36,1339,196,1447,211,(BUTTERWORTH),shipping address
37,1455,196,1478,209,SDN,shipping address
38,1484,196,1508,209,BHD,shipping address
39,1579,197,1606,220,PO,invoice details
40,1616,198,1643,221,No,invoice details
41,1651,203,1654,220,:,invoice details
42,1668,189,1829,221,PBLBW103273,invoice details
43,121,227,223,240,2004615168,shipping address
44,603,227,628,241,GST,issuer address
45,635,228,649,241,ID:,issuer address
46,676,227,778,240,2136195072,issuer address
47,1144,227,1168,241,GST,shipping address
48,1175,228,1200,241,ID:,shipping address
49,1246,227,1348,240,2004615168,shipping address
50,48,260,87,275,"7009,",shipping address
51,96,260,120,274,SEK,shipping address
52,121,256,139,282,"2,",shipping address
53,148,260,189,274,JALAN,shipping address
54,194,260,245,274,TELAGA,shipping address
55,250,260,281,275,"AIR,",shipping address
56,290,260,331,274,12200,shipping address
57,604,260,642,275,"NO.9,",issuer address
58,652,260,692,273,JALAN,issuer address
59,698,260,729,275,"TP2,",issuer address
60,736,260,778,273,TAMAN,issuer address
61,785,260,894,274,PERINDUSTRIAN,issuer address
62,901,260,933,274,SIME,issuer address
63,1144,259,1183,274,"7009,",shipping address
64,1192,259,1216,272,SEK,shipping address
65,1217,255,1235,281,"2,",shipping address
66,1244,259,1284,272,JALAN,shipping address
67,1290,259,1341,272,TELAGA,shipping address
68,1346,259,1377,274,"AIR,",shipping address
69,1386,259,1426,272,12200,shipping address
70,48,285,141,299,BUTTERWORTH,shipping address
71,148,285,158,299,S.,shipping address
72,165,286,188,299,P.,shipping address
73,179,281,188,308,U,shipping address
74,604,286,634,300,"UEP,",shipping address
75,642,285,683,299,47600,issuer address
76,690,285,740,299,SUBANG,issuer address
77,746,286,784,300,"JAYA,",issuer address
78,793,285,864,299,SELANGOR.,issuer address
79,1144,284,1237,297,BUTTERWORTH,shipping address
80,1244,284,1254,297,S.,shipping address
81,1261,284,1267,297,P.,shipping address
82,1278,284,1284,297,U,shipping address
83,48,336,72,349,TEL,shipping address
84,81,339,83,349,:,shipping address
85,92,337,167,350,43235221,shipping address
86,254,336,277,349,FAX,shipping address
87,277,331,291,358,:,shipping address
88,297,335,372,349,43231225,shipping address
89,603,336,627,349,TEL,issuer address
90,636,339,638,349,:,issuer address
91,647,335,740,349,03-80246363,issuer address
92,794,336,818,349,FAX,issuer address
93,826,339,828,349,:,issuer address
94,837,335,930,349,03-80247886,issuer address
95,1143,336,1168,349,TEL,shipping address
96,1168,331,1182,358,:,shipping address
97,1188,335,1263,349,43235221,shipping address
98,1349,336,1373,349,FAX,shipping address
99,1381,339,1383,349,:,shipping address
100,1392,335,1468,349,43231225,shipping address
101,62,385,109,400,TERMS,invoice details
102,116,385,133,400,OF,invoice details
103,142,385,229,400,PURCHASE:,invoice details
104,253,382,261,397,0,invoice details
105,530,383,567,398,Date,invoice details
106,577,387,579,397,:,invoice details
107,589,382,684,397,3/12/2020,invoice details
108,793,382,869,401,Delivery,invoice details
109,876,383,913,398,Date,invoice details
110,922,387,924,397,:,invoice details
111,940,382,1035,397,10/12/2020,invoice details
112,1217,382,1375,398,CancellationDate,invoice details
113,1385,387,1387,398,:,invoice details
114,1407,382,1501,397,23/01/2021,invoice details
115,1869,383,1902,398,Page,invoice details
116,1910,383,1923,396,:1,invoice details
117,1935,382,1950,396,of,invoice details
118,1962,382,1968,396,2,invoice details
119,63,414,108,432,Buyer,invoice details
120,119,418,121,429,:,invoice details
121,136,413,153,428,47,invoice details
122,239,408,334,435,STATIONERY,invoice details
123,561,416,567,423,*,invoice details
124,574,416,630,430,REMARK,invoice details
125,640,413,742,430,:BTS2020\21,invoice details
126,59,458,76,474,NO,invoice details
127,78,454,93,482,|,invoice details
128,107,458,173,474,PRODUCT,
129,426,454,530,482,DESCRIPTION,description
130,783,458,808,474,vOM,
131,865,456,941,484,QUANTITY,quantity
132,983,460,1029,475,F.0.C,
133,1073,461,1110,475,UNIT,product price
134,1116,460,1154,475,COST,product price
135,1205,460,1242,475,DISC,
136,1282,460,1309,475,OLD,
137,1316,460,1353,475,COST,
138,1393,459,1420,474,NET,
139,1427,459,1464,474,UNIT,
140,1470,459,1507,474,COST,
141,1509,454,1525,483,|,
142,1532,460,1579,475,TOTAL,
143,1586,460,1613,474,NET,
144,1620,460,1657,475,COST,
145,1659,454,1679,483,|,
146,1690,458,1736,474,TOTAL,
147,1790,457,1837,472,TOTAL,product net
148,1844,457,1872,472,NET,product net
149,1920,459,1948,473,TAX,
150,124,488,160,503,CODE,
151,382,488,447,503,BARCODE,description
152,455,488,462,503,/,description
153,471,488,572,505,(ARTICLENO),description
154,882,485,929,513,ORDER,quantity
155,980,485,1032,513,(Unit),
156,1404,488,1451,503,AFTER,
157,1458,488,1495,503,DISC,
158,1549,489,1596,503,AFTER,
159,1603,489,1640,504,DISC,
160,1702,484,1730,511,TAX,
161,1786,486,1823,501,COST,product net
162,1829,486,1877,501,W/GST,product net
163,53,522,60,539,1,
164,92,523,165,540,51143,
165,187,518,204,550,|,
166,210,523,283,540,POLYMER,description
167,291,523,341,540,LEADS,description
168,349,523,368,540,2B,description
169,376,523,390,540,0,description
170,398,524,405,540,5,description
171,413,523,432,540,OF,description
172,440,524,449,540,4,description
173,457,523,476,540,BC,description
174,760,523,821,540,UNIT/1,
175,897,522,921,539,10,quantity
176,928,522,959,539,0,quantity
177,1036,522,1045,539,0,
178,1106,522,1119,539,2,product price
179,1127,522,1168,539,9600,product price
180,1309,522,1323,539,2,
181,1330,522,1371,539,9600,
182,1454,522,1467,539,2,
183,1475,522,1516,539,9600,
184,1614,522,1638,539,29,
185,1646,522,1665,539,60,
186,1716,523,1757,540,0,
187,1845,523,1869,540,29,product net
188,1877,523,1896,540,60,product net
189,209,554,346,571,9.56E+12,description
190,355,554,447,573,/(226520),description
191,53,585,60,601,2,
192,92,586,166,603,51144,
193,187,581,204,613,|,
194,210,586,283,603,POLYMER,description
195,291,586,341,603,LEADS,description
196,349,586,368,603,2B,description
197,376,586,390,603,0,description
198,398,586,406,603,7,description
199,413,586,432,603,OF,description
200,440,586,449,603,4,description
201,457,586,476,603,BC,description
202,760,586,821,603,UNIT/1,
203,897,585,921,602,"10,",quantity
204,928,585,959,602,0,quantity
205,1036,585,1045,602,0,quantity
206,1106,585,1119,602,2,product price
207,1127,585,1168,602,9600,product price
208,1310,585,1323,602,2,
209,1330,585,1371,602,9600,
210,1454,585,1467,602,2,
211,1475,585,1516,602,9600,
212,1614,585,1638,602,29,
213,1646,585,1665,602,60,
214,1716,586,1729,603,0,
215,1737,586,1757,603,0,
216,1845,586,1869,603,29,product net
217,1877,586,1896,603,60),product net
218,209,617,347,634,9.56E+12,description
219,355,617,447,636,/(226721),description
220,53,648,60,665,3,
221,188,644,205,675,|,
222,210,649,250,666,ECON,description
223,257,649,373,666,M/PNCL+LEAR,description
224,381,649,395,666,0,description
225,404,649,411,666,5,description
226,760,645,821,675,UNIT/1,
227,897,648,921,665,20,quantity
228,928,648,959,665,0,quantity
229,1036,648,1045,665,0,quantity
230,1106,648,1119,665,2,product price
231,1127,648,1168,665,2700,product price
232,1309,648,1371,665,2.52,
233,1454,648,1467,665,2,
234,1476,648,1516,665,2700,
235,1613,649,1638,665,45,
236,1646,648,1665,665,40,
237,1716,649,1757,666,0,
238,1844,649,1869,666,45,product net
239,1876,649,1896,666,40),product net
240,209,680,347,697,9.56E+12,description
241,355,680,447,699,/(134205),description
242,52,711,61,728,4,
243,92,712,165,729,(0051148,
244,184,707,206,739,|,
245,210,712,250,729,ECON,description
246,257,712,374,729,M/PNCL+LEAR,description
247,381,712,395,729,0,description
248,403,712,411,729,7,description
249,760,712,821,729,UNIT/1,
250,897,711,921,728,10,quantity
251,928,711,959,728,0,quantity
252,1036,711,1045,728,0,quantity
253,1106,711,1119,728,2,product price
254,1127,711,1168,728,2700,product price
255,1309,711,1371,728,2.52,
256,1454,711,1467,728,2,
257,1476,711,1516,728,2700,
258,1614,711,1665,728,22.7,
259,1716,712,1729,729,0,
260,1737,712,1757,729,0,
261,1845,712,1869,729,22,product net
262,1877,712,1896,729,70),product net
263,209,743,346,760,9.56E+12,description
264,355,743,447,762,/(134202),description
265,53,775,60,791,5,
266,92,775,166,792,226140,
267,184,771,204,801,|,
268,210,775,218,791,Z,description
269,226,775,287,792,PENCIL,description
270,295,775,309,792,0,description
271,317,775,379,792,5MM-PB,description
272,386,775,405,792,OF,description
273,414,775,421,791,1,description
